,Title,Time,Link
150,Ulster Bank parent RBS to switch name to Natwest from July 22,"Jul 17, 2020",https://www.irishnews.com/business/2020/07/17/news/ulster-bank-parent-to-switch-name-to-natwest-from-july-22-2007820/
151,Royal Bank of Scotland's first £20 in 23 years celebrates ...,"Mar 5, 2020",https://www.insider.co.uk/news/royal-bank-scotlands-first-20-21634687
152,RBS: What it means for customers when the bank changes its name to Natwest,"Jul 18, 2020",https://www.walesonline.co.uk/news/uk-news/rbs-what-means-customers-bank-18619611
153,Vacant Royal Bank of Scotland could become adult gaming centre,"Dec 4, 2020",https://www.grimsbytelegraph.co.uk/news/local-news/vacant-royal-bank-scotland-could-4765694
154,RBS begins global hunt for CEO to replace McEwan,"Apr 24, 2019",https://www.reuters.com/article/us-rbs-ceo-idUSKCN1S10KT
155,Bankers Call For Overhaul Of RBS Fund Program,"Mar 2, 2020",https://www.pymnts.com/news/b2b-payments/2020/bankers-call-overhaul-rbs-fund-program/
156,Ecosse Motorcycles in Aberdeen achieves strong sales amid ...,"Jan 11, 2021",https://www.heraldscotland.com/business_hq/19001873.ecosse-motorcycles-aberdeen-achieves-strong-sales-amid-coronavirus-crisis-wins-royal-bank-scotland-funding/
157,What next for RBS as recent rally runs out of steam?,"Jun 10, 2020",https://www.ig.com/uk/news-and-trade-ideas/what-next-for-rbs-as-recent-rally-runs-out-of-steam--200610
158,Stamford RBS building sells for nine figures,"Jun 5, 2019",https://www.stamfordadvocate.com/business/article/Stamford-RBS-building-sells-for-nine-figures-13938430.php
159,Boardroom punch-up leaves BT struggling to strengthen team,5 days ago,https://www.thetimes.co.uk/article/bt-power-struggle-raises-questions-over-board-s-strength-c63h62rrz
160,RBS offers £100 to current account switchers,"Sep 2, 2020",https://www.yourmoney.com/saving-banking/rbs-offers-100-to-current-account-switchers/
161,Royal Bank of Scotland will pay record fine for crisis-era ...,"Aug 14, 2018",https://money.cnn.com/2018/08/14/news/companies/royal-bank-of-scotland-financial-crisis-settlement/index.html
162,Fake Royal Bank of Scotland £50 notes in Monmouthshire,"Aug 23, 2020",https://www.southwalesargus.co.uk/news/18670406.fake-royal-bank-scotland-50-notes-monmouthshire/
163,Royal Bank of Scotland : NatWest Group appoints David ...,"May 18, 2020",https://www.marketscreener.com/quote/stock/NATWEST-GROUP-PLC-10759239/news/Royal-Bank-of-Scotland-nbsp-NatWest-Group-appoints-David-Lindberg-as-new-CEO-Retail-Banking-30628356/
164,Previous Post RBS Changes Name to NatWest,"Jul 24, 2020",https://www.moneyexpert.com/news/rbs-changes-name-to-natwest/
165,Royal Bank of Scotland layoffs slow in Stamford,"Sep 25, 2018",https://www.stamfordadvocate.com/business/article/Royal-Bank-of-Scotland-layoffs-slow-in-Stamford-13257075.php
166,Mobile banking will only return when it is safe to do so,"May 28, 2020",https://www.pressandjournal.co.uk/fp/news/aberdeen/2219831/mobile-banking-will-only-return-when-it-is-safe-to-do-so/
167,Royal Bank of Scotland releases first polymer £20 note,"Mar 6, 2020",https://www.finextra.com/pressarticle/81740/royal-bank-of-scotland-releases-first-polymer-20-note
168,Barclays- HSBC and Lloyds among UK banks that had links to slavery,"Jun 18, 2020",https://www.theguardian.com/business/2020/jun/18/barclays-hsbc-and-lloyds-among-uk-banks-that-had-links-to-slavery
169,N v. The Royal Bank of Scotland Plc,"Jul 9, 2019",https://www.lexology.com/library/detail.aspx?g=105d9a98-06fa-42a9-949d-3ca282021e5f
170,RBS branch in Inverness closes as staff members test positive ...,"Oct 1, 2020",https://www.pressandjournal.co.uk/fp/news/inverness/2535493/rbs-branch-in-inverness-closes-as-staff-members-test-positive-for-covid-19/
171,Scrolling speed and how customers hold devices to be ...,"Jun 14, 2020",https://www.heraldscotland.com/business_hq/18514866.scrolling-speed-customers-hold-devices-studied-royal-bank-scotlands-cutting-edge-anti-fraud-technology/
172,RBS 'companion card' lets trusted carers shop for vulnerable ...,"Apr 22, 2020",https://www.insider.co.uk/news/rbs-companion-card-lets-trusted-21907649
173,RBS struggles to meet deadline to offload 120-000 customers,"Nov 3, 2019",https://www.ft.com/content/2eebbbdc-fe36-11e9-be59-e49b2a136b8d
174,"RBS upped to ‘equal weight"" as Barclays highlights strong capital but warns 
of ‘continued earnings weakness"" among UK banks","Apr 16, 2020",https://www.proactiveinvestors.co.uk/companies/news/917401/rbs-upped-to-equal-weight-as-barclays-highlights-strong-capital-but-warns-of-continued-earnings-weakness-among-uk-banks-917401.html
175,UK government plans to sell remaining RBS stake by 2024,"Oct 29, 2018",https://www.reuters.com/article/uk-britain-economy-rbs-idUKKCN1N32E7
176,Digital bank Bo closes: Inside RBS's failed challenge to the ...,"May 5, 2020",https://www.verdict.co.uk/bo-digital-bank-rbs-natwest/
177,"Ian Rankin reveals he partied with Fred Goodwin at RBS HQ after doomed 
takeover deal which led to its collapse",1 month ago,https://www.scotsman.com/whats-on/arts-and-entertainment/ian-rankin-reveals-he-partied-fred-goodwin-rbs-hq-after-doomed-takeover-deal-which-led-its-collapse-3111071
178,Old Curiosity Distillery secures loan to protect its future - The ...,"May 27, 2020",https://www.thescottishginsociety.com/2020/05/27/old-curiosity-distillery-secures-loan-to-protect-its-future/
179,RBS chairman calls for toxic Covid-19 debt vehicle,"May 31, 2020",https://dailybusinessgroup.co.uk/2020/05/rbs-chairman-calls-for-toxic-covid-19-debt-vehicle/
180,Royal Bank of Scotland to sell Stamford building,"Jun 4, 2018",https://www.stamfordadvocate.com/business/article/Royal-Bank-of-Scotland-to-sell-Stamford-building-12965306.php
181,RBS Takes On Challenger Banks With Launch Of Digital Banking App,"Nov 27, 2019",https://www.pymnts.com/mobile-applications/2019/rbs-takes-on-challenger-banks-with-launch-of-digital-banking-app/
182,The RBS crisis: a timeline of events,"May 21, 2017",https://www.theguardian.com/business/2017/may/21/royal-bank-of-scotland-a-timeline-of-events
183,Danske Bank appoints new COO from Royal Bank of Scotland,"Nov 27, 2019",https://www.reuters.com/article/danske-bank-appoints-new-coo-from-royal-idUSL8N28819T
184,Mobile banking services returning in a 'phased ' manner ...,"Jul 23, 2020",https://www.pressandjournal.co.uk/fp/news/aberdeenshire/2354957/mobile-banking-services-returning-in-a-phased-manner-across-the-north-and-north-east/
185,How Royal Bank of Scotland turned digital strategy into ...,"Mar 23, 2016",https://www.cmo.com.au/article/596547/how-royal-bank-scotland-turned-digital-strategy-into-superstar-customer-experiences/
186,3 things you need to know about Royal Bank of Scotland shares,"May 8, 2020",https://www.fool.co.uk/investing/2020/05/08/3-things-you-need-to-know-about-royal-bank-of-scotland-shares/
187,Royal Bank of Scotland closes final chapter on 'bad bank',"Nov 30, 2017",https://www.reuters.com/article/rbs-restructuring-idUSL8N1O043Z
188,British bank RBS hires 'digital human' Cora on probation,"Feb 21, 2018",https://www.reuters.com/article/us-rbs-avatar-idUSKCN1G523L
189,RBS Uses Analytics To Make Customer Service More Than Just A Slogan,"May 3, 2018",https://www.forbes.com/sites/tomgroenfeldt/2018/05/03/rbs-uses-analytics-to-make-customer-service-more-than-just-a-slogan/
190,Royal Bank of Scotland (RBS) Taps Natwest's Alison Rose as ...,"Sep 19, 2019",https://www.bloomberg.com/news/articles/2019-09-20/rbs-taps-alison-rose-as-next-ceo-to-replace-ross-mcewan
191,"How Trump’s Political Appointees Overruled Tougher Settlements With Big 
Banks","Aug 2, 2019",https://www.propublica.org/article/trump-political-appointees-overruled-settlements-with-barclays-royal-bank-of-scotland
192,Vibrant New Scottish Currency Illustrated with Influential ...,"Mar 11, 2020",https://www.thisiscolossal.com/2020/03/scotland-bank-notes-fabric-of-nature/
193,Royal Bank of Scotland to launch digital bank for SMEs,"Nov 5, 2018",https://www.ft.com/content/fbb6d92c-e108-11e8-a6e5-792428919cee
194,RBS Or Barclays: Who's Better?,"Aug 21, 2019",https://www.forbes.com/sites/greatspeculations/2019/08/21/rbs-may-be-smaller-than-barclays-today-but-its-business-model-is-much-more-profitable/
195,"Watch: Daylight brolly brawl breaks out at Glasgow Forge Royal Bank of 
Scotland","Sep 9, 2020",https://www.glasgowtimes.co.uk/news/18709247.watch-daylight-brolly-brawl-breaks-glasgow-forge-royal-bank-scotland/
196,RBS drops off list of world’s most important banks,"Nov 16, 2018",https://www.ft.com/content/3a23cd6c-e999-11e8-a34c-663b3f553b35
197,Royal Bank of Scotland report shows fastest drop in starting pay,"Jul 7, 2020",https://www.thenational.scot/news/18566881.royal-bank-scotland-report-shows-fastest-drop-starting-pay/
198,RBS Reimburses Customers After FX Scandal,"Dec 15, 2019",https://www.pymnts.com/news/b2b-payments/2019/rbs-reimburses-customers-after-fx-scandal/
199,Royal Bank of Scotland bankers 'joked about ruining US housing market',"Aug 16, 2018",https://news.sky.com/story/royal-bank-of-scotland-bankers-joked-about-ruining-us-housing-market-11473390
